video_id,token_idx,start,end,labels,labels_idx,split
0rv-EVSEUUU,6,6.0,7.0,"['male speech, man speaking']",[18],train
0rv-EVSEUUU,7,7.0,8.0,"['male speech, man speaking']",[18],train
0rv-EVSEUUU,8,8.0,9.0,"['male speech, man speaking']",[18],train
0rv-EVSEUUU,9,9.0,10.0,['background'],[3],train
0rwlIFdDpro,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0rwlIFdDpro,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0s0FLwW_Zsk,0,0.0,1.0,['chainsaw'],[8],train
0s0FLwW_Zsk,1,1.0,2.0,['chainsaw'],[8],train
0s0FLwW_Zsk,2,2.0,3.0,['chainsaw'],[8],train
0s0FLwW_Zsk,3,3.0,4.0,['chainsaw'],[8],train
0s0FLwW_Zsk,4,4.0,5.0,['chainsaw'],[8],train
0s0FLwW_Zsk,5,5.0,6.0,['chainsaw'],[8],train
0s0FLwW_Zsk,6,6.0,7.0,['chainsaw'],[8],train
0s0FLwW_Zsk,7,7.0,8.0,['chainsaw'],[8],train
0s0FLwW_Zsk,8,8.0,9.0,['chainsaw'],[8],train
0s0FLwW_Zsk,9,9.0,10.0,['chainsaw'],[8],train
0s2Wju7SiGM,0,0.0,1.0,['background'],[3],train
0s2Wju7SiGM,1,1.0,2.0,['background'],[3],train
0s2Wju7SiGM,2,2.0,3.0,['background'],[3],train
0s2Wju7SiGM,3,3.0,4.0,['background'],[3],train
0s2Wju7SiGM,4,4.0,5.0,['background'],[3],train
0s2Wju7SiGM,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0s2Wju7SiGM,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0s2Wju7SiGM,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0s2Wju7SiGM,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0s2Wju7SiGM,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,0,0.0,1.0,['background'],[3],train
0sAL3SGoQAU,1,1.0,2.0,['background'],[3],train
0sAL3SGoQAU,2,2.0,3.0,['background'],[3],train
0sAL3SGoQAU,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0sAL3SGoQAU,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0sDQRjQ1fcg,0,0.0,1.0,['flute'],[13],train
0sDQRjQ1fcg,1,1.0,2.0,['flute'],[13],train
0sDQRjQ1fcg,2,2.0,3.0,['flute'],[13],train
0sDQRjQ1fcg,3,3.0,4.0,['flute'],[13],train
0sDQRjQ1fcg,4,4.0,5.0,['flute'],[13],train
0sDQRjQ1fcg,5,5.0,6.0,['flute'],[13],train
0sDQRjQ1fcg,6,6.0,7.0,['flute'],[13],train
0sDQRjQ1fcg,7,7.0,8.0,['flute'],[13],train
0sDQRjQ1fcg,8,8.0,9.0,['flute'],[13],train
0sDQRjQ1fcg,9,9.0,10.0,['flute'],[13],train
0sKuwJFDM0g,0,0.0,1.0,['banjo'],[4],train
0sKuwJFDM0g,1,1.0,2.0,['banjo'],[4],train
0sKuwJFDM0g,2,2.0,3.0,['banjo'],[4],train
0sKuwJFDM0g,3,3.0,4.0,['banjo'],[4],train
0sKuwJFDM0g,4,4.0,5.0,['banjo'],[4],train
0sKuwJFDM0g,5,5.0,6.0,['banjo'],[4],train
0sKuwJFDM0g,6,6.0,7.0,['banjo'],[4],train
0sKuwJFDM0g,7,7.0,8.0,['banjo'],[4],train
0sKuwJFDM0g,8,8.0,9.0,['banjo'],[4],train
0sKuwJFDM0g,9,9.0,10.0,['banjo'],[4],train
0sYcEVTfF2E,0,0.0,1.0,['background'],[3],train
0sYcEVTfF2E,1,1.0,2.0,['background'],[3],train
0sYcEVTfF2E,2,2.0,3.0,['background'],[3],train
0sYcEVTfF2E,3,3.0,4.0,['background'],[3],train
0sYcEVTfF2E,4,4.0,5.0,['background'],[3],train
0sYcEVTfF2E,5,5.0,6.0,['toilet flush'],[24],train
0sYcEVTfF2E,6,6.0,7.0,['toilet flush'],[24],train
0sYcEVTfF2E,7,7.0,8.0,['toilet flush'],[24],train
0sYcEVTfF2E,8,8.0,9.0,['background'],[3],train
0sYcEVTfF2E,9,9.0,10.0,['background'],[3],train
0sbkEsiPq6g,0,0.0,1.0,['bus'],[6],train
0sbkEsiPq6g,1,1.0,2.0,['bus'],[6],train
0sbkEsiPq6g,2,2.0,3.0,['bus'],[6],train
0sbkEsiPq6g,3,3.0,4.0,['bus'],[6],train
0sbkEsiPq6g,4,4.0,5.0,['bus'],[6],train
0sbkEsiPq6g,5,5.0,6.0,['bus'],[6],train
0sbkEsiPq6g,6,6.0,7.0,['bus'],[6],train
0sbkEsiPq6g,7,7.0,8.0,['bus'],[6],train
0sbkEsiPq6g,8,8.0,9.0,['bus'],[6],train
0sbkEsiPq6g,9,9.0,10.0,['bus'],[6],train
0se7kFTtbpk,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0se7kFTtbpk,6,6.0,7.0,['background'],[3],train
0se7kFTtbpk,7,7.0,8.0,['background'],[3],train
0se7kFTtbpk,8,8.0,9.0,['background'],[3],train
0se7kFTtbpk,9,9.0,10.0,['background'],[3],train
0smuyAnjIJI,0,0.0,1.0,['train horn'],[25],train
0smuyAnjIJI,1,1.0,2.0,['train horn'],[25],train
0smuyAnjIJI,2,2.0,3.0,['train horn'],[25],train
0smuyAnjIJI,3,3.0,4.0,['train horn'],[25],train
0smuyAnjIJI,4,4.0,5.0,['train horn'],[25],train
0smuyAnjIJI,5,5.0,6.0,['train horn'],[25],train
0smuyAnjIJI,6,6.0,7.0,['train horn'],[25],train
0smuyAnjIJI,7,7.0,8.0,['train horn'],[25],train
0smuyAnjIJI,8,8.0,9.0,['train horn'],[25],train
0smuyAnjIJI,9,9.0,10.0,['train horn'],[25],train
0suFvKAWJnU,0,0.0,1.0,['toilet flush'],[24],test
0suFvKAWJnU,1,1.0,2.0,['toilet flush'],[24],test
0suFvKAWJnU,2,2.0,3.0,['toilet flush'],[24],test
0suFvKAWJnU,3,3.0,4.0,['toilet flush'],[24],test
0suFvKAWJnU,4,4.0,5.0,['toilet flush'],[24],test
0suFvKAWJnU,5,5.0,6.0,['toilet flush'],[24],test
0suFvKAWJnU,6,6.0,7.0,['background'],[3],test
0suFvKAWJnU,7,7.0,8.0,['background'],[3],test
0suFvKAWJnU,8,8.0,9.0,['background'],[3],test
0suFvKAWJnU,9,9.0,10.0,['background'],[3],test
0teEyWmhLj4,0,0.0,1.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,1,1.0,2.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,2,2.0,3.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,3,3.0,4.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,4,4.0,5.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,5,5.0,6.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,6,6.0,7.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,7,7.0,8.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,8,8.0,9.0,"['male speech, man speaking']",[18],train
0teEyWmhLj4,9,9.0,10.0,['background'],[3],train
0tray-DsgLA,0,0.0,1.0,['background'],[3],train
0tray-DsgLA,1,1.0,2.0,['chainsaw'],[8],train
0tray-DsgLA,2,2.0,3.0,['chainsaw'],[8],train
0tray-DsgLA,3,3.0,4.0,['background'],[3],train
0tray-DsgLA,4,4.0,5.0,['background'],[3],train
0tray-DsgLA,5,5.0,6.0,['background'],[3],train
0tray-DsgLA,6,6.0,7.0,['background'],[3],train
0tray-DsgLA,7,7.0,8.0,['background'],[3],train
0tray-DsgLA,8,8.0,9.0,['background'],[3],train
0tray-DsgLA,9,9.0,10.0,['background'],[3],train
0uIe4dKUC1s,0,0.0,1.0,['background'],[3],train
0uIe4dKUC1s,1,1.0,2.0,['background'],[3],train
0uIe4dKUC1s,2,2.0,3.0,['toilet flush'],[24],train
0uIe4dKUC1s,3,3.0,4.0,['toilet flush'],[24],train
0uIe4dKUC1s,4,4.0,5.0,['toilet flush'],[24],train
0uIe4dKUC1s,5,5.0,6.0,['toilet flush'],[24],train
0uIe4dKUC1s,6,6.0,7.0,['toilet flush'],[24],train
0uIe4dKUC1s,7,7.0,8.0,['toilet flush'],[24],train
0uIe4dKUC1s,8,8.0,9.0,['toilet flush'],[24],train
0uIe4dKUC1s,9,9.0,10.0,['toilet flush'],[24],train
0um2ui52eyo,0,0.0,1.0,['toilet flush'],[24],train
0um2ui52eyo,1,1.0,2.0,['toilet flush'],[24],train
0um2ui52eyo,2,2.0,3.0,['toilet flush'],[24],train
0um2ui52eyo,3,3.0,4.0,['toilet flush'],[24],train
0um2ui52eyo,4,4.0,5.0,['toilet flush'],[24],train
0um2ui52eyo,5,5.0,6.0,['toilet flush'],[24],train
0um2ui52eyo,6,6.0,7.0,['background'],[3],train
0um2ui52eyo,7,7.0,8.0,['background'],[3],train
0um2ui52eyo,8,8.0,9.0,['background'],[3],train
0um2ui52eyo,9,9.0,10.0,['background'],[3],train
0v0ibcCdanE,0,0.0,1.0,['banjo'],[4],train
0v0ibcCdanE,1,1.0,2.0,['banjo'],[4],train
0v0ibcCdanE,2,2.0,3.0,['banjo'],[4],train
0v0ibcCdanE,3,3.0,4.0,['banjo'],[4],train
0v0ibcCdanE,4,4.0,5.0,['banjo'],[4],train
0v0ibcCdanE,5,5.0,6.0,['banjo'],[4],train
0v0ibcCdanE,6,6.0,7.0,['banjo'],[4],train
0v0ibcCdanE,7,7.0,8.0,['banjo'],[4],train
0v0ibcCdanE,8,8.0,9.0,['banjo'],[4],train
0v0ibcCdanE,9,9.0,10.0,['banjo'],[4],train
0v6guMGfNSo,0,0.0,1.0,['accordion'],[0],train
0v6guMGfNSo,1,1.0,2.0,['accordion'],[0],train
0v6guMGfNSo,2,2.0,3.0,['accordion'],[0],train
0v6guMGfNSo,3,3.0,4.0,['accordion'],[0],train
0v6guMGfNSo,4,4.0,5.0,['accordion'],[0],train
0v6guMGfNSo,5,5.0,6.0,['accordion'],[0],train
0v6guMGfNSo,6,6.0,7.0,['accordion'],[0],train
0v6guMGfNSo,7,7.0,8.0,['accordion'],[0],train
0v6guMGfNSo,8,8.0,9.0,['accordion'],[0],train
0v6guMGfNSo,9,9.0,10.0,['accordion'],[0],train
0vHTUkZJeDQ,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0vHTUkZJeDQ,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0vJPhb4hqUw,0,0.0,1.0,"['male speech, man speaking']",[18],test
0vJPhb4hqUw,1,1.0,2.0,"['male speech, man speaking']",[18],test
0vJPhb4hqUw,2,2.0,3.0,"['male speech, man speaking']",[18],test
0vJPhb4hqUw,3,3.0,4.0,['background'],[3],test
0vJPhb4hqUw,4,4.0,5.0,['background'],[3],test
0vJPhb4hqUw,5,5.0,6.0,['background'],[3],test
0vJPhb4hqUw,6,6.0,7.0,['background'],[3],test
0vJPhb4hqUw,7,7.0,8.0,['background'],[3],test
0vJPhb4hqUw,8,8.0,9.0,['background'],[3],test
0vJPhb4hqUw,9,9.0,10.0,['background'],[3],test
0vWh6Knoer8,0,0.0,1.0,['background'],[3],train
0vWh6Knoer8,1,1.0,2.0,['background'],[3],train
0vWh6Knoer8,2,2.0,3.0,['background'],[3],train
0vWh6Knoer8,3,3.0,4.0,['background'],[3],train
0vWh6Knoer8,4,4.0,5.0,['background'],[3],train
0vWh6Knoer8,5,5.0,6.0,['background'],[3],train
0vWh6Knoer8,6,6.0,7.0,['background'],[3],train
0vWh6Knoer8,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
0vWh6Knoer8,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
0vWh6Knoer8,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
0vZ2g3F31g8,0,0.0,1.0,"['male speech, man speaking']",[18],val
0vZ2g3F31g8,1,1.0,2.0,"['male speech, man speaking']",[18],val
0vZ2g3F31g8,2,2.0,3.0,['background'],[3],val
0vZ2g3F31g8,3,3.0,4.0,['background'],[3],val
0vZ2g3F31g8,4,4.0,5.0,['background'],[3],val
0vZ2g3F31g8,5,5.0,6.0,['background'],[3],val
0vZ2g3F31g8,6,6.0,7.0,['background'],[3],val
0vZ2g3F31g8,7,7.0,8.0,['background'],[3],val
0vZ2g3F31g8,8,8.0,9.0,['background'],[3],val
0vZ2g3F31g8,9,9.0,10.0,['background'],[3],val
0vjGsf9FLgE,0,0.0,1.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,1,1.0,2.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,2,2.0,3.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,3,3.0,4.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,4,4.0,5.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,5,5.0,6.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,6,6.0,7.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,7,7.0,8.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,8,8.0,9.0,"['male speech, man speaking']",[18],train
0vjGsf9FLgE,9,9.0,10.0,"['male speech, man speaking']",[18],train
0vvHATeHM_U,0,0.0,1.0,['helicopter'],[16],train
0vvHATeHM_U,1,1.0,2.0,['helicopter'],[16],train
0vvHATeHM_U,2,2.0,3.0,['helicopter'],[16],train
0vvHATeHM_U,3,3.0,4.0,['helicopter'],[16],train
0vvHATeHM_U,4,4.0,5.0,['helicopter'],[16],train
0vvHATeHM_U,5,5.0,6.0,['helicopter'],[16],train
0vvHATeHM_U,6,6.0,7.0,['helicopter'],[16],train
0vvHATeHM_U,7,7.0,8.0,['helicopter'],[16],train
0vvHATeHM_U,8,8.0,9.0,['helicopter'],[16],train
0vvHATeHM_U,9,9.0,10.0,['helicopter'],[16],train
0w3J8f2ECFs,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0w3J8f2ECFs,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0w5O_0J67Zg,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0wCBtMTf_88,0,0.0,1.0,['ukulele'],[27],train
0wCBtMTf_88,1,1.0,2.0,['ukulele'],[27],train
0wCBtMTf_88,2,2.0,3.0,['ukulele'],[27],train
0wCBtMTf_88,3,3.0,4.0,['ukulele'],[27],train
0wCBtMTf_88,4,4.0,5.0,['ukulele'],[27],train
0wCBtMTf_88,5,5.0,6.0,['ukulele'],[27],train
0wCBtMTf_88,6,6.0,7.0,['ukulele'],[27],train
0wCBtMTf_88,7,7.0,8.0,['ukulele'],[27],train
0wCBtMTf_88,8,8.0,9.0,['ukulele'],[27],train
0wCBtMTf_88,9,9.0,10.0,['ukulele'],[27],train
0wDHmbmKG3g,0,0.0,1.0,['chainsaw'],[8],test
0wDHmbmKG3g,1,1.0,2.0,['chainsaw'],[8],test
0wDHmbmKG3g,2,2.0,3.0,['chainsaw'],[8],test
0wDHmbmKG3g,3,3.0,4.0,['chainsaw'],[8],test
0wDHmbmKG3g,4,4.0,5.0,['chainsaw'],[8],test
0wDHmbmKG3g,5,5.0,6.0,['chainsaw'],[8],test
0wDHmbmKG3g,6,6.0,7.0,['chainsaw'],[8],test
0wDHmbmKG3g,7,7.0,8.0,['chainsaw'],[8],test
0wDHmbmKG3g,8,8.0,9.0,['chainsaw'],[8],test
0wDHmbmKG3g,9,9.0,10.0,['chainsaw'],[8],test
0wIzA4IT9pk,0,0.0,1.0,['background'],[3],train
0wIzA4IT9pk,1,1.0,2.0,['cat'],[7],train
0wIzA4IT9pk,2,2.0,3.0,['cat'],[7],train
0wIzA4IT9pk,3,3.0,4.0,['cat'],[7],train
0wIzA4IT9pk,4,4.0,5.0,['cat'],[7],train
0wIzA4IT9pk,5,5.0,6.0,['background'],[3],train
0wIzA4IT9pk,6,6.0,7.0,['background'],[3],train
0wIzA4IT9pk,7,7.0,8.0,['background'],[3],train
0wIzA4IT9pk,8,8.0,9.0,['background'],[3],train
0wIzA4IT9pk,9,9.0,10.0,['background'],[3],train
0wQpnBSQ4fY,0,0.0,1.0,['frying (food)'],[14],train
0wQpnBSQ4fY,1,1.0,2.0,['frying (food)'],[14],train
0wQpnBSQ4fY,2,2.0,3.0,['frying (food)'],[14],train
0wQpnBSQ4fY,3,3.0,4.0,['frying (food)'],[14],train
0wQpnBSQ4fY,4,4.0,5.0,['frying (food)'],[14],train
0wQpnBSQ4fY,5,5.0,6.0,['frying (food)'],[14],train
0wQpnBSQ4fY,6,6.0,7.0,['frying (food)'],[14],train
0wQpnBSQ4fY,7,7.0,8.0,['frying (food)'],[14],train
0wQpnBSQ4fY,8,8.0,9.0,['frying (food)'],[14],train
0wQpnBSQ4fY,9,9.0,10.0,['frying (food)'],[14],train
0wVM3uHLbfE,0,0.0,1.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,1,1.0,2.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,2,2.0,3.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,3,3.0,4.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,4,4.0,5.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,5,5.0,6.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,6,6.0,7.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,7,7.0,8.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,8,8.0,9.0,"['male speech, man speaking']",[18],train
0wVM3uHLbfE,9,9.0,10.0,"['male speech, man speaking']",[18],train
0wb1u-T46ZA,0,0.0,1.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,1,1.0,2.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,2,2.0,3.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,3,3.0,4.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,4,4.0,5.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,5,5.0,6.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,6,6.0,7.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,7,7.0,8.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,8,8.0,9.0,"['female speech, woman speaking']",[11],train
0wb1u-T46ZA,9,9.0,10.0,"['female speech, woman speaking']",[11],train
0wl59FGpEIw,0,0.0,1.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,1,1.0,2.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,2,2.0,3.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,3,3.0,4.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,4,4.0,5.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,5,5.0,6.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,6,6.0,7.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,7,7.0,8.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,8,8.0,9.0,"['male speech, man speaking']",[18],train
0wl59FGpEIw,9,9.0,10.0,"['male speech, man speaking']",[18],train
0woZIMV4oUY,0,0.0,1.0,['accordion'],[0],train
0woZIMV4oUY,1,1.0,2.0,['accordion'],[0],train
0woZIMV4oUY,2,2.0,3.0,['accordion'],[0],train
0woZIMV4oUY,3,3.0,4.0,['accordion'],[0],train
0woZIMV4oUY,4,4.0,5.0,['accordion'],[0],train
0woZIMV4oUY,5,5.0,6.0,['accordion'],[0],train
0woZIMV4oUY,6,6.0,7.0,['accordion'],[0],train
0woZIMV4oUY,7,7.0,8.0,['accordion'],[0],train
0woZIMV4oUY,8,8.0,9.0,['accordion'],[0],train
0woZIMV4oUY,9,9.0,10.0,['accordion'],[0],train
0ws3LwMB9ns,0,0.0,1.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,1,1.0,2.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,2,2.0,3.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,3,3.0,4.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,4,4.0,5.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,5,5.0,6.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,6,6.0,7.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,7,7.0,8.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,8,8.0,9.0,"['fixed-wing aircraft, airplane']",[12],train
0ws3LwMB9ns,9,9.0,10.0,"['fixed-wing aircraft, airplane']",[12],train
0xP4cFo4rzA,0,0.0,1.0,['background'],[3],val
0xP4cFo4rzA,1,1.0,2.0,['background'],[3],val
0xP4cFo4rzA,2,2.0,3.0,['background'],[3],val
0xP4cFo4rzA,3,3.0,4.0,['background'],[3],val
0xP4cFo4rzA,4,4.0,5.0,['background'],[3],val
0xP4cFo4rzA,5,5.0,6.0,['background'],[3],val
0xP4cFo4rzA,6,6.0,7.0,"['male speech, man speaking']",[18],val
0xP4cFo4rzA,7,7.0,8.0,"['male speech, man speaking']",[18],val
0xP4cFo4rzA,8,8.0,9.0,"['male speech, man speaking']",[18],val
0xP4cFo4rzA,9,9.0,10.0,"['male speech, man speaking']",[18],val
0xciMnHCZL0,0,0.0,1.0,['frying (food)'],[14],train
0xciMnHCZL0,1,1.0,2.0,['frying (food)'],[14],train
0xciMnHCZL0,2,2.0,3.0,['frying (food)'],[14],train
0xciMnHCZL0,3,3.0,4.0,['frying (food)'],[14],train
0xciMnHCZL0,4,4.0,5.0,['frying (food)'],[14],train
0xciMnHCZL0,5,5.0,6.0,['frying (food)'],[14],train
0xciMnHCZL0,6,6.0,7.0,['frying (food)'],[14],train
0xciMnHCZL0,7,7.0,8.0,['frying (food)'],[14],train
0xciMnHCZL0,8,8.0,9.0,['frying (food)'],[14],train
0xciMnHCZL0,9,9.0,10.0,['frying (food)'],[14],train
0xdJWDNLZrE,0,0.0,1.0,['background'],[3],train
0xdJWDNLZrE,1,1.0,2.0,['background'],[3],train
0xdJWDNLZrE,2,2.0,3.0,['background'],[3],train
0xdJWDNLZrE,3,3.0,4.0,['toilet flush'],[24],train
0xdJWDNLZrE,4,4.0,5.0,['toilet flush'],[24],train
0xdJWDNLZrE,5,5.0,6.0,['toilet flush'],[24],train
0xdJWDNLZrE,6,6.0,7.0,['toilet flush'],[24],train
0xdJWDNLZrE,7,7.0,8.0,['toilet flush'],[24],train
0xdJWDNLZrE,8,8.0,9.0,['toilet flush'],[24],train
0xdJWDNLZrE,9,9.0,10.0,['toilet flush'],[24],train
0xguxiFSd54,0,0.0,1.0,"['female speech, woman speaking']",[11],val
0xguxiFSd54,1,1.0,2.0,"['female speech, woman speaking']",[11],val
0xguxiFSd54,2,2.0,3.0,"['female speech, woman speaking']",[11],val
0xguxiFSd54,3,3.0,4.0,"['female speech, woman speaking']",[11],val
0xguxiFSd54,4,4.0,5.0,['background'],[3],val
0xguxiFSd54,5,5.0,6.0,['background'],[3],val
0xguxiFSd54,6,6.0,7.0,['background'],[3],val
0xguxiFSd54,7,7.0,8.0,['background'],[3],val
0xguxiFSd54,8,8.0,9.0,['background'],[3],val
0xguxiFSd54,9,9.0,10.0,['background'],[3],val
0xh0x5wL_lg,0,0.0,1.0,['toilet flush'],[24],train
0xh0x5wL_lg,1,1.0,2.0,['toilet flush'],[24],train
0xh0x5wL_lg,2,2.0,3.0,['toilet flush'],[24],train
0xh0x5wL_lg,3,3.0,4.0,['toilet flush'],[24],train
0xh0x5wL_lg,4,4.0,5.0,['toilet flush'],[24],train
0xh0x5wL_lg,5,5.0,6.0,['toilet flush'],[24],train
0xh0x5wL_lg,6,6.0,7.0,['toilet flush'],[24],train
0xh0x5wL_lg,7,7.0,8.0,['background'],[3],train
0xh0x5wL_lg,8,8.0,9.0,['background'],[3],train
0xh0x5wL_lg,9,9.0,10.0,['background'],[3],train
0xzbWmrJCa0,0,0.0,1.0,['cat'],[7],val
0xzbWmrJCa0,1,1.0,2.0,['cat'],[7],val
0xzbWmrJCa0,2,2.0,3.0,['cat'],[7],val
0xzbWmrJCa0,3,3.0,4.0,['cat'],[7],val
0xzbWmrJCa0,4,4.0,5.0,['cat'],[7],val
